Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202000034847;3;492;0;;3;4;0;1;1;600;1;; -1;1;0;1;30
202000034848;4;;0;;2;0;0;1;(1);(1);1;; -1;1;0;1;50
202000034849;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202000034850;4;;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
202000034851;3;751;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000034852;4;;0;;2;2;0;2;0;0;1;; -1;1;1;1;50
202000034853;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034854;4;BACALAN (QUAI DE);0;;3;6;2;1;(1);(1);1;; -1;1;5;1;50
202000034855;4;QUAI LOUIS XVIII;0;;3;9;-1;1;(1);(1);1;; -1;1;9;8;50
202000034856;4;RUE DU DOCTEUR SCHWEITZER;0;;2;2;0;1;(1);(1);4;; -1;1;0;4;50
202000034857;4;ALL DE BOUTAUT;0;;3;8;-1;1;(1);(1);1;; -1;1;5;5;50
202000034858;4;EUROPE (RUE DE L');0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000034859;4;PONT MONTAUDRAN;0;;1;3;1;1;0;0;1;; -1;1;0;1;50
202000034860;3;102;0;;2;2;0;1;23;102;1;; -1;1;0;1;50
202000034861;4;AMPERE (AVENUE ANDRE MARIE);0;;2;2;0;1;0;0;1;; -1;1;0;4;50
202000034862;3;385;0;A;2;2;0;1;1;270;1;; -1;1;0;1;50
202000034863;4;Rue Bayard;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202000034864;4;HUGO (RUE VICTOR);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202000034865;4;;0;;3;4;0;2;0;0;1;; -1;1;0;1;50
202000034866;4;HUIT MAI 1945   AVENUE DU;0;;-1;1;0;1;0;0;2;; -1;1;0;1;50
202000034867;4;VALAMPE (bld de la);0;;2;2;0;1;0;0;2;; -1;1;0;1;50
202000034868;7;;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202000034869;7;;0;;2;2;3;1;0;0;1;; -1;1;5;1;30
202000034870;4;;0;;2;2;0;2;0;0;1;; -1;1;1;1;50
202000034871;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000034872;3;10;0;;2;2;0;1;2905;0;3;; -1;1;0;1;80
202000034873;4;1848 (BOULEVARD);0;;3;4;0;1;0;0;1;; -1;1;0;1;50
202000034874;3;RD 6113;0;;1;1;0;2;0;0;3;; -1;1;3;2;50
202000034875;4;NOTRE DAME DES PRES (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034876;4;LODOLA (AVENUE DE LA);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034877;2;RN2;0;;2;3;0;1;61;299;3;; -1;1;0;1;50
202000034878;4;;0;;1;1;0;2;0;0;1;; -1;1;0;1;30
202000034879;4;;0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202000034880;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034881;4;;0;;1;3;0;1;0;0;1;; -1;1;0;1;50
202000034882;4;;0;;1;4;0;1;1;0;1;; -1;1;0;1;50
202000034883;4;;0;;1;4;0;1;0;0;1;; -1;1;0;1;50
202000034884;4;;0;;2;3;1;1;0;0;1;; -1;1;-1;5;30
202000034885;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034886;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202000034887;4;;0;;2;4;0;1;0;0;1;; -1;1;0;1;50
202000034888;4;;0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202000034889;4;;0;;1;2;1;1;0;0;1;; -1;1;-1;5;50
202000034890;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034891;4;;0;;2;4;1;1;0;0;1;; -1;1;-1;5;30
202000034892;4;;0;;1;3;1;1;0;0;1;; -1;1;-1;5;50
202000034893;4;;0;;2;6;0;1;0;0;1;; -1;1;0;4;50
202000034894;4;;0;;2;2;1;4;0;0;1;; -1;1;-1;5;50
202000034895;4;;0;;2;4;0;1;0;0;1;; -1;1;0;1;50
202000034896;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034897;4;;0;;1;0;0;1;0;0;1;; -1;1;0;1;30
202000034898;4;FELIX FAURE (R);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202000034899;3;REPUBLIQUE (AV DE LA);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034900;4;PRESIDENT NELSON MANDELA (AV);0;;3;2;0;1;0;0;1;; -1;1;0;1;50
202000034901;3;19;0;B;-1;1;0;1;(1);(1);1;; -1;1;0;1;50
202000034902;3;136;0;;2;0;0;2;(1);(1);1;; -1;1;0;1;50
202000034903;3;3;0;;3;1;0;1;0;1;1;; -1;1;0;1;30
202000034904;4;LUCIE (QU);0;;2;2;2;1;0;0;1;; -1;1;9;1;30
202000034905;4;PETIT BOIS (R DU);0;;1;1;0;1;0;0;1;; -1;1;9;1;30
202000034906;3;145;0;;3;5;0;1;1;0;1;; -1;1;2;1;50
202000034907;3;901;0;;3;4;0;1;0;1;1;; -1;1;0;1;50
202000034908;3;931;0;;2;4;0;1;0;1;1;; -1;1;0;1;50
202000034909;4;PAUL PAMBRUN (BOULEVARD);0;;3;4;0;1;72;0;1;; -1;1;0;1;50
202000034910;4;AMYOT BOULEVARD JACQUES;0;;1;1;0;1;1;0;1;; -1;1;0;1;50
202000034911;3;PARIS RUE DE;0;;2;2;0;1;0;1;1;; -1;1;0;1;50
202000034912;7;COTEAU (AVENUE DU);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202000034913;4;PICASSO (RUE PABLO);0;;3;0;1;1;0;0;1;; -1;1;0;1;50
202000034914;4;GRANDE RUE;0;;1;1;0;2;0;0;3;; -1;1;0;1;30
202000034915;3;913;0;;2;6;2;2;0;0;1;; -1;1;0;1;50
202000034916;3;1;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034917;3;989;0;;1;0;0;1;0;0;1;; -1;1;0;1;50
202000034918;3;19;0;;3;4;0;1;0;0;1;; -1;1;0;1;50
202000034919;4;1640 Route des Balmes;-1;;2;2;0;2;(1);(1);3;; -1;1;0;3;80
202000034920;1;4;0;;3;4;0;1;52;600;1;; -1;1;0;1;130
202000034921;1;8;-1;;3;3;0;1;100;300;1;; -1;1;0;1;130
202000034922;3;949;0;;2;2;0;1;15;200;1;; -1;1;0;1;70
202000034923;3;RD37;0;;2;2;0;1;22;840;2;; -1;1;0;3;80
202000034924;4;;-1;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202000034925;3;775;-1;;2;2;0;1;8;686;1;; -1;1;0;1;80
202000034926;2;580;-1;;2;2;0;2;17;575;1;; -1;1;0;1;80
202000034927;3;454;-1;;2;2;0;2;(1);(1);1;; -1;1;0;1;80
202000034928;4;1;0;;2;2;0;4;(1);(1);2;; -1;1;0;1;80
202000034929;2;10;0;N;2;2;0;1;42;702;4;; -1;1;8;1;-1
202000034930;9;;-1;;2;2;0;1;(1);(1);1;;4;1;0;1;50
202000034931;4;;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000034932;4;;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;70
202000034933;3;1508;-1;;2;2;0;1;3;200;1;; -1;1;0;1;80
202000034934;3;461;0;;2;2;0;2;2;540;1;; -1;1;0;8;50
202000034935;2;30;0;T;2;2;0;2;7;300;1;; -1;1;0;1;70
202000034936;3;121;-1;;2;2;0;2;2;720;2;; -1;1;0;8;80
202000034937;3;80;-1;;2;2;0;1;15;900;1;; -1;1;0;1;-1
202000034938;3;809;0;;2;2;0;2;28;810;2;; -1;9;0;3;50
202000034939;3;933;-1;;2;2;0;1;15;700;1;; -1;2;0;3;80
202000034940;3;922;-1;D;2;2;0;1;47;870;1;; -1;1;0;1;70
202000034941;3;483;0;;2;2;0;2;2;1;1;; -1;1;0;3;70
202000034942;3;1005;0;;2;2;0;1;0;1;1;; -1;1;5;1;80
202000034943;3;RD32;0;;2;2;0;1;34;413;1;; -1;1;0;1;80
202000034944;3;107;-1;E;2;2;0;1;1;900;1;; -1;1;0;3;80
202000034945;3;59;-1;;2;2;0;1;7;1107;1;; -1;1;0;1;50
202000034946;3;105;-1;;2;2;0;2;4;20;2;; -1;2;0;1;60
202000034947;3;765;0;;2;2;0;1;60;500;3;; -1;2;0;8;80
202000034948;3;592;-1;;2;2;0;2;6;500;3;; -1;1;0;1;50
202000034949;3;933;0;;2;2;0;1;30;1317;1;; -1;1;0;1;50
202000034950;2;116;-1;;2;2;0;1;(1);(1);2;; -1;1;6;1;50
202000034951;3;6098;0;;2;2;0;2;8;529;3;; -1;1;0;1;50
202000034952;3;951;-1;;2;2;1;1;37;200;1;; -1;1;0;1;80
202000034953;3;43;-1;;2;2;0;1;19;300;1;; -1;1;0;1;80
202000034954;3;951;0;;2;2;0;2;31;730;1;0;7;1;0;3;90
202000034955;3;20;-1;;2;2;0;2;54;925;1;; -1;1;0;3;80
202000034956;3;43;0;D;2;2;0;1;36;900;2;; -1;1;0;3;70
202000034957;3;739;-1;;2;2;0;1;8;145;1;; -1;1;0;8;80
202000034958;2;106;-1;;2;2;0;1;76;900;1;; -1;1;0;1;80
202000034959;4;AQUITAINE (BD ALIENOR D);0;;3;8;0;1;(1);(1);2;; -1;1;0;1;50
202000034960;3;986;0;D;2;2;0;2;3;400;3;; -1;1;0;1;80
202000034961;3;107;0;;2;2;0;1;55;900;2;; -1;1;0;1;50
202000034962;4;AVE PIERRE CORNEILLE;0;;2;2;-1;1;(1);(1);1;; -1;1;0;1;50
202000034963;2;249;0;A;3;4;0;1;15;800;1;; -1;1;0;1;110
202000034964;2;CORPS FRANC POMMIES (AVENUE DU);0;;2;2;0;1;0;0;1;; -1;1;0;1;70
202000034965;1;29;-1;A;3;4;0;2;198;200;1;; -1;1;0;1;110
202000034966;4;AV DU GENERAL EISENHOWER;0;;2;4;0;1;0;0;1;; -1;1;0;1;50
202000034967;1;40;0;A;3;3;0;1;158;500;1;; -1;1;0;1;110
202000034968;4;BD DE STRASBOURG;0;;2;2;3;1;0;0;1;; -1;2;0;1;50
202000034969;1;71;-1;;3;4;3;1;241;400;1;; -1;1;0;2;130
202000034970;4;Rue de Benodet;0;;3;2;0;2;1;0;1;; -1;1;5;1;50
202000034971;2;10;-1;N;3;4;0;1;18;800;1;; -1;1;0;1;110
202000034972;4;37 Rue Jean Jaurès;0;;1;1;1;1;(1);(1);1;; -1;2;0;5;50
202000034973;3;637;0;;1;2;0;1;6;380;1;; -1;1;5;1;90
202000034974;4;CRAPAUDIERES   AVENUE DES;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034975;3;401;0;;2;1;0;1;16;550;1;; -1;1;0;1;90
202000034976;3;939;0;;2;2;0;1;89;21;1;; -1;1;0;1;50
202000034977;2;4;0;;3;4;3;1;31;166;1;; -1;1;9;1;110
202000034978;3;126;0;;2;2;0;1;1;0;1;; -1;1;0;1;80
202000034979;4;PARC SAINT ANDRE (AVENUE DU);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202000034980;4;;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202000034981;3;91;0;;2;2;0;1;21;65;2;; -1;1;0;3;70
202000034982;4;24 AVRIL 15 (AVENUE DU);0;;2;2;0;2;0;0;1;; -1;1;0;8;30
202000034983;4;;0;;2;2;0;2;(1);(1);4;; -1;1;0;1;50
202000034984;3;1091;-1;;2;2;0;1;0;168;1;; -1;1;0;1;90
202000034985;4;;0;;1;3;0;1;0;0;1;; -1;1;0;6;50
202000034986;3;1420;-1;D;2;2;0;1;42;145;1;; -1;1;0;1;90
202000034987;3;MIREPOIX ROUTE DE;0;;2;3;0;1;0;0;1;; -1;1;3;1;70
202000034988;3;926;0;;2;2;0;2;18;70;4;; -1;1;0;8;80
202000034989;3;504;-1;;2;2;0;2;45;450;4;; -1;1;0;3;80
202000034990;3;FOIX AVENUE DE;0;;-1;2;0;1;0;0;1;; -1;2;0;1;50
202000034991;3;24;-1;;2;2;0;2;7;500;3;; -1;2;0;3;80
202000034992;4;RAIBERTI (R.);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000034993;3;93;0;;2;2;0;1;23;300;1;; -1;1;0;1;50
202000034994;4;BONAPARTE RUE;0;;1;0;0;1;0;0;2;; -1;1;0;1;50
202000034995;3;906B;0;;2;2;0;1;4;159;4;; -1;2;0;1;80
202000034996;6;;-1;;-1;0;0;1;(1);(1);1;; -1;1;5;1;50
202000034997;3;1016;-1;;3;2;0;1;8;20;1;; -1;1;0;3;50
202000034998;4;;0;;1;4;0;1;31;700;1;; -1;2;0;1;70
202000034999;4;;0;;1;2;0;1;23;391;3;; -1;2;0;1;50
202000035000;3;A507 sens Aubagne- Marseille;0;;1;2;0;2;4;599;2;; -1;1;0;1;50
202000035001;4;;0;;1;2;0;2;29;958;2;; -1;2;0;1;50
202000035002;1;A50 VILLEVIEILLE/MARSEILLE;0;;3;7;0;1;68;885;1;; -1;1;0;1;90
202000035003;4;;0;;1;3;0;1;0;0;1;; -1;2;0;1;50
202000035004;1;7  ;0;;3;3;0;1;9;329;1;; -1;1;0;1;90
202000035005;4;;0;;1;3;1;1;0;0;1;; -1;2;-1;5;20
202000035006;1;AUTOROUTE A 10;0;;-1;6;0;1;536;200;1;; -1;1;0;1;130
202000035007;4;;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202000035008;1;13;0;;3;6;0;1;3;400;3;; -1;1;0;1;70
202000035009;4;;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202000035010;1;86;0;;3;6;0;1;78;400;1;; -1;1;0;1;90
202000035011;1;86;0;;3;5;0;1;29;0;1;; -1;1;0;1;90
202000035012;4;;0;;2;4;0;1;0;0;1;; -1;2;0;1;50
202000035013;2;406;0;W;1;2;0;2;1;0;3;; -1;1;0;1;90
202000035014;4;;0;;2;6;3;2;0;0;1;; -1;2;0;1;50
202000035015;4;;0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202000035016;4;;0;;3;3;3;2;0;0;1;; -1;2;0;1;50
202000035017;4;AVE PIERRE CORNEILLE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000035018;4;;0;;1;3;0;1;0;0;1;; -1;2;2;1;50
202000035019;4;;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000035020;4;;0;;2;4;1;1;0;0;1;; -1;2;-1;5;30
202000035021;9;;-1;;-1;1;3;1;(1);(1);1;; -1;9;0;8;-1
202000035022;4;;0;;1;2;1;1;0;0;1;; -1;1;-1;5;50
202000035023;4;;0;;1;1;0;2;0;0;1;; -1;1;0;1;50
202000035024;4;358;0;;4;2;2;2;0;0;3;; -1;2;9;1;50
202000035025;4;;0;;2;8;0;1;0;0;1;; -1;2;0;1;50
202000035026;4;HUBERT DE LISLE(BOULEVARD);0;;3;1;0;1;0;0;1;; -1;1;0;1;50
202000035027;4;LECONTE DE LISLE (AVENUE);0;;2;3;3;1;0;0;1;; -1;1;9;1;50
202000035028;3;ROUGET DE L ISLE (AV);0;;1;2;0;1;(1);(1);1;; -1;2;0;1;50
202000035029;4;MONDON (RUE MONSEIGNEUR);0;;2;1;1;2;0;0;1;; -1;1;0;1;50
202000035030;3;136;0;;1;2;0;1;(1);(1);1;; -1;2;0;1;50
202000035031;4;MARINE(BOULEVARD);0;;2;1;0;1;0;0;1;; -1;1;0;1;50
202000035032;3;;0;;2;2;0;1;0;1;1;; -1;2;0;1;50
202000035033;4;DISNEY(RUE);0;;-1;1;0;1;0;0;1;; -1;1;0;1;50
202000035034;3;4;0;;2;2;2;1;1;0;1;; -1;1;9;5;50
202000035035;4;Cité sainte Rose;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000035036;4;CLOS VERGER (DU)                    (R );0;;2;3;1;1;0;0;1;; -1;1;0;1;30
202000035037;3;                       (BD);0;;2;3;0;1;0;0;1;; -1;1;0;1;50
202000035038;4;CHAMBAUD DE LA BRUYERE              (BD);0;;1;3;0;1;0;0;1;; -1;1;0;1;50
202000035039;3;920;0;;3;6;1;1;(1);(1);1;; -1;2;0;1;50
202000035040;1;AUTOROUTE A1;0;;1;2;0;1;5;400;1;; -1;1;0;1;90
202000035041;3;STALINGRAD (AV DE);0;;3;2;0;1;(1);(1);1;; -1;2;0;5;50
202000035042;2;BISHOP (Avenue Maurice);0;;1;2;0;1;2;600;1;; -1;1;9;1;50
202000035043;3;MAURICE SCHUMAN;0;;2;2;0;2;0;1;2;; -1;2;0;1;50
202000035044;3;59;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000035045;3;970;0;;2;2;0;1;0;1;1;; -1;2;0;1;50
202000035046;3;445;0;;2;2;0;2;0;0;1;; -1;1;1;1;50
202000035047;3;93;0;;2;2;0;1;0;0;1;; -1;1;8;1;50
202000035048;4;NC;0;;2;2;0;2;1;0;1;; -1;1;0;1;50
202000035049;3;81;0;;2;2;0;1;1;38;4;; -1;1;9;1;50
202000035050;3;;0;;2;3;0;1;(1);(1);1;; -1;1;0;1;50
202000035051;3;50;0;D;2;2;0;1;12;300;1;; -1;2;0;1;50
202000035052;3;5;0;;1;1;0;1;22;77;2;; -1;1;0;1;50
202000035053;3;982;0;;2;7;3;1;2;420;1;; -1;1;0;1;50
202000035054;3;RD909;-1;;2;2;0;1;31;100;3;; -1;1;8;3;80
202000035055;3;909;0;D;2;2;0;2;24;750;1;; -1;1;0;3;50
202000035056;4;FERBER. RUE DU CAPITAINE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000035057;3;112;-1;;2;2;0;2;82;636;3;; -1;9;0;1;80
202000035058;4;;0;;1;1;0;1;0;0;1;; -1;2;0;1;50
202000035059;3;52;0;;2;2;0;1;0;500;1;; -1;1;0;1;50
202000035060;3;44;0;;2;2;0;1;1;1;1;; -1;1;0;1;50
202000035061;3;672;0;;2;2;0;1;50;20;1;; -1;2;0;1;80
202000035062;3;LENINGRAD (BD DE);0;;3;4;0;1;93;550;1;; -1;1;0;1;70
202000035063;3;481;0;;2;2;0;1;1;870;1;; -1;1;0;1;50
202000035064;4;;0;;1;1;0;1;0;0;1;; -1;2;0;1;50
202000035065;3;1016;-1;;1;2;0;2;27;180;1;; -1;2;0;1;110
202000035066;1;1;-1;A;3;3;0;1;101;900;1;; -1;1;0;1;130
202000035067;3;PAYS DE GAVOT (ROUTE DU)  RD11;0;;-1;1;0;3;4;500;1;; -1;1;0;1;70
202000035068;3;20;0;;2;2;3;1;0;1;1;; -1;1;0;1;50
202000035069;1;62;0;;1;2;0;1;0;540;3;; -1;1;3;1;70
202000035070;3;986;0;;2;0;0;1;0;1;1;; -1;1;0;1;5
202000035071;4;SAVOYE CLAUDIUS   R;0;;3;4;0;1;1;0;1;; -1;1;5;8;50
202000035072;1;10;0;;3;6;0;2;534;500;3;; -1;1;2;1;130
202000035073;3;182;0;;2;4;0;1;0;0;1;; -1;2;0;1;70
202000035074;1;630;0;;1;2;0;1;4;699;3;; -1;1;3;1;50
202000035075;4;RHIN (AVENUE DU);0;;3;4;0;1;0;0;1;; -1;1;0;1;50
202000035076;3;406;0;;2;2;0;1;0;0;1;; -1;2;0;1;30
202000035077;1;10;0;;3;4;0;1;3;200;1;; -1;1;0;1;90
202000035078;2;ROND POINT AUTOROUTE;0;;4;2;0;1;25;300;3;; -1;1;9;3;50
202000035079;3;CHARLES PASQUA (QUAI) 58 A90;0;;2;2;0;1;(1);(1);1;; -1;2;9;1;50
202000035080;1;86;0;;3;6;0;1;61;700;1;; -1;1;0;1;90
202000035081;4;JEAN MERMOZ;0;;2;2;0;1;0;0;1;; -1;1;0;3;50
202000035082;3;2;0;;3;1;0;1;0;0;1;; -1;2;0;1;50
202000035083;1;86;0;;1;2;0;1;8;699;1;; -1;2;3;1;50
202000035084;3;RENE MARLIN (CARREFOUR);0;;1;1;0;1;0;1;2;; -1;1;0;1;20
202000035085;3;908;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000035086;1;15;0;;3;6;0;1;10;199;1;; -1;1;0;1;110
202000035087;4;FAOUEDIC ( AVE DU );0;;2;4;3;1;0;0;1;; -1;1;5;6;50
202000035088;3;80;0;;2;2;2;1;(1);(1);1;; -1;2;0;1;50
202000035089;9;GEORGES ASKINAZI (ALLEE);0;;-1;1;3;1;0;0;1;; -1;2;6;6;30
202000035090;1;15;0;;3;6;0;2;10;199;1;; -1;1;0;1;110
202000035091;4;;0;;2;3;0;1;(1);(1);1;; -1;1;0;1;50
202000035092;3;1;0;;3;4;0;1;0;0;1;; -1;2;9;1;50
202000035093;4;;0;;1;1;2;1;0;0;1;; -1;1;0;1;50
202000035094;1;86;0;;3;4;0;1;12;500;1;; -1;1;0;1;90
202000035095;4;;-1;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
202000035096;3;PERIERS (ROUTE DE);0;;2;1;0;1;0;940;1;; -1;1;0;1;50
202000035097;1;3;0;;3;3;0;3;11;300;1;; -1;1;0;1;70
202000035098;3;VENTE (ROUTE DE LA);0;;2;1;0;1;(1);(1);2;; -1;9;0;3;80
202000035099;3;776;0;;2;2;0;1;2;(1);1;; -1;1;0;1;50
202000035100;4;PASTEUR AVENUE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;60
202000035101;1;15;0;;3;2;0;1;14;500;2;; -1;2;0;1;50
202000035102;3;1083;-1;;2;3;0;1;17;400;2;; -1;2;0;1;90
202000035103;4;COUBERTIN BOULEVARD;0;;2;2;0;1;0;0;1;; -1;1;0;1;60
202000035104;1;AUTOROUTE A3;0;;3;6;0;1;8;0;1;; -1;1;0;1;90
202000035105;1;86;0;;3;6;0;2;11;600;2;; -1;2;1;1;70
202000035106;4;;0;;1;2;0;1;(1);(1);2;; -1;1;0;1;50
202000035107;4;LAC (RUE DU);0;;2;2;1;1;0;0;1;; -1;1;9;5;10
202000035108;3;116;0;;2;2;0;1;36;200;1;; -1;1;0;1;80
202000035109;1;AUTOROUTE A3;0;;3;4;0;3;1;200;2;; -1;1;1;1;90
202000035110;4;MARE (RUE DE LA);0;;-1;2;0;2;0;0;1;; -1;1;0;1;50
202000035111;4;LORIENT (DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202000035112;1;;0;;2;2;1;1;(1);(1);1;; -1;1;5;1;50
202000035113;2;13;0;;3;4;0;1;80;800;2;; -1;1;0;2;110
202000035114;1;1;0;;3;6;0;1;23;600;1;; -1;2;0;1;110
202000035115;4;SAINT-BRIEUC (DE);0;;2;2;2;1;(1);(1);1;; -1;1;5;6;50
202000035116;3;947;-1;;2;2;0;1;(1);(1);1;; -1;2;0;1;80
202000035117;3;;-1;;2;2;0;1;9;599;1;; -1;9;0;1;30
202000035118;1;86;0;INT;1;2;0;1;32;799;1;; -1;1;1;1;90
202000035119;3;55;0;H;2;2;0;1;3;404;3;; -1;1;6;1;80
202000035120;1;104;0;;-1;2;0;1;14;0;1;; -1;2;0;1;90
202000035121;3;944;0;;3;4;0;1;24;217;1;; -1;1;0;1;90
202000035122;4;PIOT (parking de l'ile);0;;2;2;1;2;0;1;3;; -1;1;2;1;50
202000035123;3;RD12;0;;2;2;0;2;11;800;4;; -1;1;2;1;80
202000035124;4;ARCHAMBAUD (RUE);0;;-1;0;0;2;0;0;1;; -1;1;0;1;50
202000035125;2;N4;0;;2;2;0;1;47;589;1;; -1;2;0;1;80
202000035126;2;102;0;;1;0;1;2;0;0;1;; -1;1;0;1;50
202000035127;3;151;0;;2;2;0;2;19;600;1;; -1;2;9;1;80
202000035128;3;2;-1;;2;3;0;1;(1);(1);1;; -1;2;5;1;50
202000035129;4;AUBERT (RUE PIERRE);0;;1;2;0;1;0;0;1;; -1;1;0;1;30
202000035130;3;12;0;;2;2;0;1;24;950;1;; -1;1;0;1;50
202000035131;4;;0;;2;1;3;1;(1);(1);1;; -1;1;9;6;50
202000035132;3;13;0;;2;2;0;1;3;300;3;; -1;1;0;3;80
202000035133;4;ANGLAIS (CHE DES) - RIVIERE DES GALETS ;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000035134;4;DE GAULLE (AVENUE);0;;2;1;0;1;(1);(1);1;; -1;1;0;1;50
202000035135;3;678;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;70
202000035136;3;85;-1;;2;2;0;1;9;20;3;; -1;2;0;3;80
202000035137;4;;0;;2;3;3;1;0;0;1;; -1;1;0;1;50
202000035138;3;2144;0;R;2;2;0;3;41;930;3;; -1;2;0;1;80
202000035139;4;;0;;2;1;0;1;0;0;1;; -1;1;0;1;50
202000035140;3;930;0;;2;2;0;1;7;349;1;; -1;2;0;1;90
202000035141;4;VICTOR CORIDUN (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202000035142;3;417;-1;;2;2;0;1;26;500;3;; -1;2;0;3;80
202000035143;3;301;-1;;2;2;0;1;7;230;3;; -1;2;0;3;80
202000035144;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000035145;3;2;0;;2;2;0;1;48;450;1;; -1;1;0;1;80
202000035146;4;NELSON MANDELA;0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202000035147;4;GENERAL DE GAULLE;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202000035148;3;97;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
202000035149;4;;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202000035150;3;941;0;D;2;2;0;2;25;0;1;; -1;2;0;1;80
202000035151;4;fresnel;0;;2;2;0;1;(1);(1);2;; -1;1;0;1;50
202000035152;3;909;0;;3;0;0;1;3;900;1;; -1;2;5;1;50
202000035153;1;A89;-1;;2;2;0;2;236;0;1;; -1;2;0;3;80
202000035154;4;MARCEAU (RUE);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202000035155;2;249;0;;3;4;0;3;0;930;2;; -1;1;0;2;110
202000035156;2;6;0;;1;3;0;1;0;100;1;; -1;1;9;1;90
202000035157;3;1003;-1;;1;1;0;1;1;619;3;; -1;1;5;1;50
202000035158;3;0001;0;;2;2;0;1;5;500;1;; -1;1;0;1;50
202000035159;1;42;-1;;3;5;0;1;25;800;1;; -1;1;0;1;130
202000035160;3;612;-1;A;2;2;0;1;6;500;1;; -1;1;0;2;80
202000035161;1;62;-1;;3;4;0;1;205;485;1;; -1;1;0;1;130
202000035162;4;PIERRE CASTETS (RUE);0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202000035163;1;89;-1;;3;4;0;1;534;700;2;; -1;2;0;1;110
202000035164;3;97;0;;2;2;0;1;44;800;1;; -1;1;0;1;80
202000035165;3;813;0;;2;2;0;1;2;700;1;; -1;1;0;1;70
202000035166;3;157;0;;2;2;0;1;13;100;4;; -1;1;0;1;80
202000035167;1;41;-1;;3;4;0;1;13;100;1;; -1;1;0;1;130
202000035168;6;;0;;-1;-1;0;1;(1);(1);1;; -1;1;0;1;50
202000035169;3;911;-1;;2;2;0;1;12;800;2;; -1;1;0;1;80
202000035170;3;81;-1;;2;2;0;2;(1);(1);3;; -1;1;0;3;80
202000035171;3;14;-1;;2;2;0;2;2;870;3;; -1;1;0;1;80
202000035172;1;1;0;;3;3;0;1;74;800;1;; -1;2;0;1;130
202000035173;4; Avenue de la Libération;0;;2;2;1;1;(1);(1);1;; -1;2;0;1;50
202000035174;3;931;-1;;2;2;0;2;3;300;3;; -1;1;0;1;50
202000035175;3;RD 760;0;;2;2;0;3;87;1;1;; -1;2;5;1;50
202000035176;2;132;0;;2;2;0;2;43;0;3;; -1;1;0;3;60
202000035177;3;204;0;D;2;2;0;1;14;400;3;; -1;1;0;3;80
