Num_Acc;categorie_route;regime_circulation;nombre_voies;profil_route;trace_route;etat_surface;situation_accident;vitesse_max_autorisee
202000047076;1;3;6;1;1;1;1;110
202000047077;3;1;1;2;3;1;1;50
202000047078;4;2;2;1;1;2;1;50
202000047079;3;1;4;1;3;1;5;50
202000047080;1;3;3;1;3;1;1;70
202000047081;4;3;1;1;1;1;1;50
202000047082;4;1;1;1;1;1;1;30
202000047083;4;1;5;1;1;9;1;50
202000047084;1;3;2;1;2;1;1;110
202000047085;1;3;3;1;1;1;1;130
202000047086;7;2;2;1;1;1;1;50
202000047087;3;2;2;1;1;2;1;50
202000047088;4;2;2;1;1;1;1;50
202000047089;1;3;6;1;2;2;1;90
202000047090;4;2;2;1;1;1;1;50
202000047091;3;2;2;2;1;7;3;80
202000047092;3;3;7;1;1;2;1;70
202000047093;1;3;3;1;3;2;1;50
202000047094;4;1;1;1;1;1;1;50
202000047095;2;3;6;1;2;1;1;90
202000047096;3;2;2;2;1;2;1;50
202000047097;4;2;2;1;1;1;1;
202000047098;4;2;1;1;1;1;1;30
202000047099;3;2;2;1;1;1;1;80
202000047100;2;2;2;3;2;1;3;80
202000047101;4;2;3;1;1;1;5;20
202000047102;4;2;2;1;1;1;1;50
202000047103;3;2;2;1;3;2;3;80
202000047104;4;1;2;1;1;1;1;50
202000047105;1;3;8;1;1;2;1;90
202000047106;4;2;2;1;1;1;1;50
202000047107;1;1;1;4;3;2;1;50
202000047108;4;2;2;3;2;1;1;50
202000047109;4;2;2;1;1;1;1;30
202000047110;4;2;2;1;1;1;1;50
202000047111;4;2;2;1;1;1;1;50
202000047112;3;2;2;1;1;1;1;50
202000047113;3;2;2;1;3;1;1;70
202000047114;1;1;2;2;2;2;1;50
202000047115;4;2;2;1;1;1;5;50
202000047116;4;1;4;1;1;1;1;70
202000047117;3;2;2;1;3;1;1;70
202000047118;4;1;1;1;1;1;1;30
202000047119;1;3;7;1;2;2;1;90
202000047120;3;2;2;1;1;1;1;80
202000047121;4;2;2;1;1;1;1;50
202000047122;4;2;4;2;1;1;1;50
202000047123;3;2;2;2;1;1;3;80
202000047124;4;1;4;1;1;2;6;50
202000047125;4;2;4;1;1;1;1;50
202000047126;3;2;2;1;1;1;1;70
202000047127;4;1;4;1;1;1;1;50
202000047128;4;2;2;1;1;1;1;50
202000047129;3;1;1;1;1;1;1;50
202000047130;4;2;2;1;1;1;1;50
202000047131;4;1;1;1;1;1;8;50
202000047132;4;;3;1;1;1;1;50
202000047133;1;3;8;1;1;2;1;90
202000047134;3;2;2;1;4;7;1;80
202000047135;1;1;1;1;4;1;1;50
202000047136;4;2;2;2;1;2;1;50
202000047137;1;3;8;1;1;2;1;90
202000047138;2;2;2;1;1;1;1;50
202000047139;1;3;3;1;2;1;1;90
202000047140;3;1;1;1;1;1;1;30
202000047141;1;1;4;1;1;1;1;70
202000047142;4;2;2;1;1;1;1;30
202000047143;1;3;3;2;2;2;3;90
202000047144;3;2;2;1;1;2;3;80
202000047145;4;1;2;1;1;2;1;50
202000047146;3;2;2;1;1;1;3;80
202000047147;1;3;2;1;1;2;1;90
202000047148;4;2;2;1;1;1;1;50
202000047149;3;2;2;1;1;2;3;80
202000047150;1;3;4;1;1;2;1;90
202000047151;3;2;2;1;3;2;1;80
202000047152;4;1;2;2;3;1;1;50
202000047153;1;3;2;1;1;1;1;90
202000047154;3;2;2;1;1;1;1;80
202000047155;3;2;4;1;1;2;3;50
202000047156;4;2;2;1;1;1;6;50
202000047157;4;2;2;2;1;1;1;30
202000047158;4;2;2;1;1;1;1;50
202000047159;4;1;4;1;1;1;5;50
202000047160;4;2;2;1;2;1;1;50
202000047161;4;2;2;1;1;1;1;30
202000047162;3;2;2;2;2;1;1;50
202000047163;1;1;4;1;1;1;1;110
202000047164;3;2;2;2;1;9;1;80
202000047165;4;1;3;2;1;1;1;30
202000047166;3;2;2;2;1;2;1;50
202000047167;3;2;2;1;1;1;5;50
202000047168;4;2;2;1;2;1;1;50
202000047169;3;1;3;1;1;2;1;50
202000047170;1;3;3;1;1;1;1;90
202000047171;4;2;2;2;1;1;1;50
202000047172;2;2;2;1;1;1;4;30
202000047173;1;3;6;1;1;1;1;110
202000047174;3;2;2;1;1;1;1;50
202000047175;3;1;1;1;1;1;1;30
202000047176;3;2;2;1;1;1;1;50
202000047177;3;2;2;1;1;1;1;50
202000047178;4;1;4;2;1;1;1;50
202000047179;3;2;2;1;1;1;1;50
202000047180;4;2;2;2;1;2;1;30
202000047181;4;2;1;2;1;1;5;30
202000047182;4;2;2;1;1;2;1;50
202000047183;4;2;2;1;1;1;1;50
202000047184;4;1;1;1;2;1;1;50
202000047185;4;;1;1;1;1;1;50
202000047186;4;2;2;1;1;1;1;50
202000047187;3;2;2;2;1;7;4;50
202000047188;4;2;2;1;1;1;1;50
202000047189;1;1;2;1;1;1;2;90
202000047190;4;2;2;1;2;1;1;30
202000047191;3;3;5;1;1;2;1;50
202000047192;4;2;2;2;1;2;1;50
202000047193;3;2;2;2;1;2;1;50
202000047194;4;2;4;1;1;1;6;50
202000047195;3;3;4;1;1;2;1;110
202000047196;2;3;4;1;1;1;1;110
202000047197;4;1;2;1;2;1;1;50
202000047198;2;3;4;2;1;1;1;70
202000047199;4;2;2;1;1;1;1;50
202000047200;4;2;4;2;1;1;1;50
202000047201;3;2;2;1;1;2;1;70
202000047202;4;2;2;1;1;1;1;50
202000047203;3;2;2;2;1;1;3;80
202000047204;4;2;5;2;1;1;5;50
202000047205;3;2;6;1;1;1;1;50
202000047206;7;2;2;2;1;1;1;50
202000047207;4;2;0;1;1;1;1;50
202000047208;4;2;1;1;1;2;4;50
202000047209;4;2;3;1;1;1;1;50
202000047210;3;2;2;1;1;2;1;60
202000047211;3;2;2;1;3;2;1;80
202000047212;4;2;2;1;1;1;1;50
202000047213;2;3;4;1;1;2;1;110
202000047214;2;1;3;1;1;1;4;30
202000047215;3;2;0;2;1;1;1;50
202000047216;3;2;2;1;1;1;1;50
202000047217;4;2;2;1;1;1;3;50
202000047218;3;2;2;1;1;2;1;50
202000047219;4;2;2;1;1;1;1;30
202000047220;6;;;1;1;1;8;30
202000047221;3;2;3;2;1;1;1;50
202000047222;3;2;2;2;3;7;1;
202000047223;4;1;1;2;1;2;1;50
202000047224;3;2;2;1;1;1;1;50
202000047225;3;2;4;1;1;1;1;50
202000047226;3;2;2;1;1;1;1;50
202000047227;4;3;4;1;1;2;1;50
202000047228;3;2;2;1;1;1;1;30
202000047229;3;2;2;1;1;2;1;50
202000047230;2;3;1;1;1;1;1;110
202000047231;4;2;2;1;1;1;1;50
202000047232;3;2;3;1;1;1;5;50
202000047233;3;1;1;3;1;1;1;70
202000047234;4;2;2;1;1;1;1;70
202000047235;4;1;2;1;1;1;1;30
202000047236;4;2;2;1;1;1;1;30
202000047237;4;3;4;1;1;2;1;50
202000047238;1;1;2;1;1;1;1;110
202000047239;3;3;2;1;1;1;1;50
202000047240;4;2;2;2;1;1;1;80
202000047241;7;2;3;1;1;2;1;80
202000047242;2;3;4;1;1;2;1;50
202000047243;4;3;6;1;1;1;1;50
202000047244;4;2;2;1;1;2;1;10
202000047245;4;2;2;1;1;1;4;50
202000047246;4;2;2;1;1;1;1;50
202000047247;3;4;3;4;4;1;1;50
202000047248;4;1;1;1;1;1;1;50
202000047249;4;1;2;1;2;1;1;50
202000047250;1;1;2;1;1;1;1;110
202000047251;4;1;2;1;2;1;1;50
202000047252;3;2;2;1;4;1;3;80
202000047253;4;2;2;1;1;3;1;50
202000047254;4;2;2;1;1;1;3;80
202000047255;4;2;2;1;3;1;1;50
202000047256;2;2;2;3;1;1;1;50
202000047257;4;1;0;1;1;1;1;30
202000047258;4;2;5;1;1;1;6;50
202000047259;3;2;2;1;1;1;1;80
202000047260;3;2;2;1;1;1;1;50
202000047261;3;3;4;1;1;1;1;50
202000047262;3;1;1;1;1;1;1;30
202000047263;3;2;2;1;1;1;5;50
202000047264;3;2;2;1;1;1;1;80
202000047265;5;1;1;1;1;1;1;50
202000047266;3;3;5;1;1;1;1;50
202000047267;1;3;2;1;1;1;1;130
202000047268;3;2;2;1;1;1;1;50
202000047269;2;3;4;1;1;1;1;90
202000047270;2;3;4;1;1;2;2;110
202000047271;3;2;3;4;1;1;1;90
202000047272;3;2;4;1;2;1;1;50
202000047273;4;2;2;1;3;1;3;50
202000047274;3;1;2;1;2;1;1;50
202000047275;4;2;2;1;1;1;1;50
202000047276;3;2;2;1;2;2;1;80
202000047277;3;2;2;1;1;1;1;80
202000047278;3;1;4;1;1;1;1;110
202000047279;3;2;2;1;3;1;8;50
202000047280;4;2;2;1;1;1;1;50
202000047281;4;1;3;1;1;1;1;70
202000047282;3;2;2;1;1;2;1;80
202000047283;4;2;2;1;1;1;1;80
202000047284;4;1;4;1;1;2;1;70
202000047285;3;2;2;1;1;7;3;50
202000047286;2;2;4;1;2;1;1;70
202000047287;4;1;4;1;1;1;1;70
202000047288;4;2;2;2;2;7;3;80
202000047289;4;2;2;1;1;1;1;30
202000047290;3;2;2;1;1;1;1;80
202000047291;3;2;2;2;3;1;3;50
202000047292;3;2;2;1;1;1;1;50
202000047293;2;3;4;1;1;1;1;110
202000047294;3;2;3;2;1;2;1;80
202000047295;3;2;2;2;2;2;3;80
202000047296;4;2;2;1;1;1;4;50
202000047297;3;;2;2;3;1;1;50
202000047298;3;2;2;1;1;7;1;80
202000047299;4;1;1;1;1;2;1;50
202000047300;4;2;2;1;1;1;3;50
202000047301;9;2;2;2;1;1;1;50
202000047302;4;2;2;1;1;2;1;50
202000047303;3;2;2;1;1;2;1;80
202000047304;3;2;2;2;4;1;1;70
202000047305;4;;2;1;1;1;1;50
202000047306;4;1;2;1;1;2;5;50
202000047307;3;2;2;2;2;1;1;80
202000047308;4;3;2;1;1;1;1;50
202000047309;4;2;2;1;1;2;1;50
202000047310;3;2;2;2;2;1;1;80
202000047311;7;2;2;1;1;1;1;50
202000047312;4;2;2;1;1;2;1;50
202000047313;2;2;2;1;1;2;1;80
202000047314;3;2;2;2;2;1;3;80
202000047315;4;2;2;1;1;1;1;50
202000047316;3;2;2;1;1;2;1;80
202000047317;3;2;2;1;1;1;3;90
202000047318;3;2;2;1;1;1;1;80
202000047319;3;2;2;2;2;2;1;80
202000047320;4;2;2;1;1;1;1;50
202000047321;4;1;2;2;3;1;1;50
202000047322;2;;2;2;1;1;3;80
202000047323;1;1;4;1;1;2;2;
202000047324;3;2;2;2;1;1;1;50
202000047325;3;2;2;1;1;7;1;80
202000047326;4;2;1;1;1;1;1;50
202000047327;4;2;2;1;1;2;1;50
202000047328;4;2;2;1;1;2;1;50
202000047329;1;3;4;1;1;1;1;130
202000047330;4;1;3;1;1;2;5;50
202000047331;4;2;4;2;1;2;1;50
202000047332;3;2;2;1;1;1;1;80
202000047333;4;3;6;1;1;2;1;50
202000047334;1;1;2;1;3;7;1;90
202000047335;4;1;1;1;1;1;1;50
202000047336;3;2;2;1;1;1;1;50
202000047337;3;2;2;1;1;1;1;80
202000047338;4;2;2;1;1;1;1;30
202000047339;3;2;2;2;1;1;1;70
202000047340;4;1;1;1;1;2;1;30
202000047341;4;1;2;1;1;1;1;30
202000047342;3;2;2;1;2;1;1;80
202000047343;4;2;4;1;1;1;1;50
202000047344;4;1;1;1;1;2;1;50
202000047345;4;2;4;1;1;1;1;50
202000047346;3;2;3;1;1;2;1;70
202000047347;3;2;2;1;1;2;1;80
202000047348;4;2;2;1;2;1;8;50
202000047349;3;2;2;1;1;1;5;80
202000047350;4;2;3;1;1;1;1;50
202000047351;4;2;2;1;1;2;8;50
202000047352;2;2;2;1;1;1;1;50
202000047353;3;2;2;1;1;1;1;50
202000047354;4;1;1;1;1;1;1;50
202000047355;2;2;2;2;1;1;3;110
202000047356;4;1;4;1;1;1;1;70
202000047357;3;2;2;1;1;1;3;80
202000047358;4;1;4;1;1;1;1;70
202000047359;4;1;2;1;1;1;1;50
202000047360;3;2;2;1;1;2;1;80
202000047361;3;2;2;2;3;1;1;50
202000047362;3;2;2;2;1;1;1;80
202000047363;4;2;2;1;1;1;1;30
202000047364;3;3;4;1;1;2;1;110
202000047365;3;2;2;1;1;2;1;50
202000047366;4;2;2;1;1;1;4;50
202000047367;4;2;6;1;1;1;1;50
202000047368;3;2;2;1;1;1;1;90
202000047369;4;1;2;2;3;1;5;50
202000047370;3;2;2;1;2;2;3;80
202000047371;4;1;1;1;1;1;5;50
202000047372;3;2;2;1;2;2;1;80
202000047373;4;2;1;1;1;1;1;30
202000047374;3;2;2;2;3;1;1;90
202000047375;3;2;2;1;1;2;1;50
202000047376;4;2;0;1;1;1;1;50
202000047377;4;2;2;1;1;1;1;30
202000047378;3;2;2;2;3;8;1;80
202000047379;4;1;2;1;1;1;6;50
202000047380;4;2;3;1;1;1;5;50
202000047381;3;;4;1;1;2;1;30
202000047382;3;2;2;1;1;1;1;50
202000047383;4;2;2;1;1;1;1;30
202000047384;3;2;2;1;1;1;8;80
202000047385;4;2;2;1;1;1;4;30
202000047386;3;2;2;1;1;1;1;50
202000047387;4;2;8;1;1;1;5;50
202000047388;4;;4;1;1;1;1;20
202000047389;4;2;4;1;1;1;1;50
202000047390;3;2;2;1;1;1;1;50
202000047391;3;2;2;2;4;1;1;90
202000047392;4;2;4;1;1;1;1;50
202000047393;3;3;2;1;1;1;1;50
202000047394;4;2;2;1;1;1;1;30
202000047395;4;1;1;1;1;2;1;30
202000047396;4;3;2;1;1;1;1;50
202000047397;4;2;6;1;1;1;6;50
202000047398;4;1;1;1;1;2;1;30
202000047399;4;2;4;1;1;1;1;50
202000047400;3;2;2;1;1;2;1;50
202000047401;4;2;2;2;1;1;1;50
202000047402;3;2;2;1;1;2;1;50
202000047403;3;1;2;1;1;1;1;50
202000047404;4;2;3;2;1;1;6;50
202000047405;3;2;4;1;1;1;1;50
202000047406;3;2;2;1;1;1;1;50
202000047407;3;2;2;1;1;1;1;80
202000047408;3;2;5;1;1;1;1;50
202000047409;4;2;;1;1;1;1;50
202000047410;3;2;2;1;2;1;1;80
202000047411;4;1;1;1;3;1;1;50
202000047412;4;2;4;1;1;1;5;30
202000047413;1;3;4;1;1;2;1;130
202000047414;3;2;2;1;1;2;1;50
202000047415;3;2;4;1;1;1;1;50
202000047416;3;2;2;1;3;1;3;80
202000047417;1;1;3;2;2;2;1;110
202000047418;4;2;2;1;1;1;6;50
202000047419;3;2;4;2;1;1;5;50
202000047420;3;2;2;1;1;1;1;30
202000047421;3;1;2;1;1;1;4;30
202000047422;3;2;2;2;1;1;1;50
202000047423;3;2;2;1;1;1;1;50
202000047424;3;2;2;1;1;1;1;50
202000047425;2;2;2;2;1;1;1;50
202000047426;3;2;2;4;2;1;1;90
202000047427;4;2;2;1;2;1;1;50
202000047428;3;2;2;1;2;2;3;80
202000047429;3;2;2;2;3;1;1;80
202000047430;3;2;2;1;2;1;1;50
202000047431;2;2;2;1;1;1;1;60
202000047432;3;2;3;1;1;1;1;80
202000047433;3;2;2;1;1;9;1;30
202000047434;3;;1;1;1;1;8;5
202000047435;4;2;2;2;3;1;8;50
202000047436;3;2;4;1;1;1;1;30
202000047437;3;2;2;2;1;1;1;50
202000047438;4;;1;1;1;1;1;50
202000047439;2;2;2;2;3;1;1;30
202000047440;4;2;2;2;1;1;1;30
202000047441;3;2;2;1;1;2;1;50
202000047442;3;2;2;2;3;1;1;70
202000047443;4;1;2;1;1;1;1;30
202000047444;3;2;2;1;1;1;3;80
202000047445;4;2;2;1;1;1;1;50
202000047446;3;2;2;1;1;1;1;80
202000047447;4;1;0;2;1;1;1;50
202000047448;2;2;2;1;1;1;1;80
202000047449;2;3;2;1;1;1;1;90
202000047450;3;3;4;1;1;1;8;50
202000047451;4;2;2;1;1;1;1;50
202000047452;3;2;3;1;2;2;1;70
202000047453;3;2;2;1;1;1;1;50
202000047454;3;4;5;2;1;1;1;50
202000047455;3;3;2;1;1;1;1;70
202000047456;3;2;2;1;1;1;1;80
202000047457;4;2;2;1;1;2;1;50
202000047458;4;;2;2;2;1;1;50
202000047459;3;3;2;1;1;1;1;50
202000047460;3;2;2;1;2;2;3;80
202000047461;3;2;2;1;1;1;1;80
202000047462;4;1;1;1;1;1;1;50
202000047463;4;1;4;1;1;1;1;70
202000047464;3;2;2;1;1;1;3;80
202000047465;3;1;0;1;1;1;1;50
202000047466;3;2;2;2;3;2;1;50
202000047467;4;1;4;1;1;1;1;70
202000047468;4;2;2;1;1;1;1;50
202000047469;3;;1;2;1;1;1;50
202000047470;4;1;1;1;1;1;1;50
202000047471;3;1;1;2;3;1;1;50
202000047472;4;1;4;1;1;1;1;70
202000047473;3;2;2;1;1;1;1;50
202000047474;3;2;2;1;1;1;1;90
202000047475;4;2;2;1;1;1;1;50
202000047476;3;3;1;1;1;1;1;50
202000047477;3;2;2;1;1;1;1;80
202000047478;4;3;2;1;1;1;4;30
202000047479;3;1;4;1;1;1;1;50
202000047480;3;2;2;1;4;1;1;50
202000047481;3;3;2;1;1;1;1;70
202000047482;4;;1;2;1;9;4;30
202000047483;3;2;2;1;1;2;1;80
202000047484;3;2;2;1;3;1;1;50
202000047485;3;2;2;1;1;1;1;50
202000047486;3;2;2;1;1;1;1;80
202000047487;4;2;2;1;1;1;1;50
202000047488;4;2;2;2;2;1;3;80
202000047489;4;4;4;1;1;1;5;50
202000047490;3;;1;1;1;1;1;50
202000047491;4;1;1;2;2;1;1;50
202000047492;1;3;4;2;1;1;1;70
202000047493;3;2;3;1;1;1;1;50
202000047494;3;2;3;2;1;1;1;50
202000047495;1;3;6;1;1;1;1;70
202000047496;3;2;2;1;1;1;1;50
202000047497;2;1;1;1;3;1;8;50
202000047498;4;1;1;1;1;1;1;70
202000047499;3;1;2;1;2;1;1;50
202000047500;1;3;2;2;2;2;1;50
202000047501;3;2;10;1;1;1;1;50
202000047502;1;3;4;1;1;2;1;90
202000047503;3;1;2;1;1;2;1;70
202000047504;3;2;2;1;1;1;1;50
202000047505;3;2;2;1;1;1;1;50
202000047506;9;;2;1;1;1;4;50
202000047507;1;3;8;1;1;1;1;90
202000047508;3;2;2;1;1;2;3;80
202000047509;3;2;2;1;1;1;1;50
202000047510;4;2;2;1;1;1;1;50
202000047511;3;2;2;2;2;1;1;50
202000047512;1;3;8;1;1;1;1;110
202000047513;3;2;2;1;1;1;1;70
202000047514;1;3;6;1;1;1;1;90
202000047515;4;2;2;1;1;1;1;50
202000047516;3;2;2;1;1;1;1;50
202000047517;4;;2;1;1;1;1;50
202000047518;4;;8;1;1;1;1;50
202000047519;6;;0;1;1;1;8;50
202000047520;3;2;2;1;1;1;1;80
202000047521;3;2;2;1;3;1;1;80
202000047522;3;2;2;2;3;1;1;70
202000047523;4;1;1;2;1;1;1;50
202000047524;2;2;2;1;1;1;8;80
202000047525;3;2;2;1;1;1;1;70
202000047526;4;2;2;2;4;2;1;90
202000047527;4;1;1;1;1;1;1;50
202000047528;3;2;2;2;2;1;1;80
202000047529;3;2;2;2;3;1;1;70
202000047530;3;2;4;1;1;1;1;70
202000047531;4;2;2;1;1;1;1;50
202000047532;3;2;2;1;1;1;1;50
202000047533;3;2;2;1;1;2;1;80
202000047534;3;2;2;1;1;1;1;70
202000047535;9;2;2;1;1;2;3;80
202000047536;3;2;1;1;1;1;1;50
202000047537;3;2;2;1;2;1;1;80
202000047538;2;2;2;2;1;1;1;50
202000047539;3;3;2;1;1;1;1;110
202000047540;3;2;2;1;1;1;1;80
202000047541;3;2;2;1;1;1;1;50
202000047542;4;2;2;1;1;1;1;50
202000047543;1;3;4;1;1;1;1;130
202000047544;2;2;2;1;1;1;1;90
202000047545;4;1;1;1;1;1;8;50
202000047546;3;2;2;1;2;1;1;80
202000047547;4;1;1;1;1;1;5;50
202000047548;4;3;3;1;1;2;1;50
202000047549;3;2;2;1;1;1;1;80
202000047550;3;2;2;1;2;1;8;80
202000047551;3;2;2;1;1;1;1;50
202000047552;4;1;4;1;1;2;1;50
202000047553;3;2;2;1;3;1;1;80
202000047554;3;2;2;1;3;1;3;80
202000047555;3;2;2;1;1;2;3;80
202000047556;4;2;2;1;1;1;3;
202000047557;3;2;2;1;1;1;1;80
202000047558;3;2;2;2;4;1;1;80
202000047559;3;2;2;1;2;9;1;50
202000047560;4;2;2;2;2;1;3;50
202000047561;6;;0;1;1;9;8;
202000047562;3;2;2;1;1;1;1;50
202000047563;4;2;2;2;1;1;1;50
202000047564;3;2;2;1;3;1;1;80
202000047565;3;2;2;2;4;1;1;80
202000047566;4;1;1;1;1;1;1;50
202000047567;3;2;2;1;1;1;1;80
202000047568;7;2;1;1;1;1;1;50
202000047569;3;3;2;1;3;1;1;80
202000047570;3;2;2;2;3;2;1;80
202000047571;3;2;2;1;3;1;1;70
202000047572;3;2;2;1;1;1;1;70
202000047573;4;2;2;1;1;2;1;30
202000047574;3;2;2;2;1;1;1;50
202000047575;3;2;2;1;1;1;1;30
202000047576;3;2;2;1;1;2;1;30
202000047577;3;2;2;1;2;1;3;80
202000047578;3;2;2;1;1;1;3;50
202000047579;3;2;2;1;1;1;1;80
202000047580;3;;2;4;4;1;8;80
202000047581;6;;;1;1;1;1;50
202000047582;2;1;2;1;3;1;1;30
202000047583;3;2;2;1;1;1;1;80
202000047584;3;2;2;2;2;1;1;70
202000047585;3;2;2;2;1;1;1;80
202000047586;4;2;2;1;2;1;1;50
202000047587;3;1;2;1;1;1;1;50
202000047588;3;2;2;2;1;1;1;80
202000047589;3;2;2;1;1;2;1;50
202000047590;3;3;2;2;1;1;1;50
202000047591;3;2;4;1;1;1;1;50
202000047592;3;2;2;1;1;1;1;80
202000047593;3;2;2;1;1;1;1;80
202000047594;3;2;2;1;1;1;1;70
202000047595;1;1;2;1;1;1;1;90
202000047596;4;2;0;1;1;1;1;50
202000047597;3;;1;1;1;1;1;50
202000047598;3;2;2;1;1;1;1;80
202000047599;1;1;3;1;1;1;1;90
202000047600;3;2;2;2;3;9;3;80
202000047601;4;;1;1;1;1;1;50
202000047602;3;2;2;1;2;1;1;80
202000047603;2;2;3;2;1;1;1;50
202000047604;1;3;4;1;1;1;1;110
202000047605;4;1;1;1;1;1;4;50
202000047606;3;2;2;1;1;1;1;80
202000047607;2;3;8;1;1;2;1;70
202000047608;4;2;2;1;1;1;1;50
202000047609;2;1;3;2;2;2;1;50
202000047610;4;2;2;1;1;1;1;50
202000047611;1;1;2;2;1;2;1;90
202000047612;3;2;2;1;1;1;1;50
202000047613;4;2;2;1;1;1;1;50
202000047614;4;2;2;1;1;1;8;80
202000047615;4;2;2;2;3;1;1;50
202000047616;3;2;2;1;2;1;3;80
202000047617;3;2;2;2;1;1;1;
202000047618;1;3;3;1;1;2;1;90
202000047619;3;2;2;1;1;1;1;50
202000047620;1;1;3;4;1;2;1;90
202000047621;3;2;2;1;1;2;1;50
202000047622;1;3;4;1;1;2;1;90
202000047623;3;2;2;1;1;1;1;70
202000047624;2;3;8;1;1;2;1;90
202000047625;4;2;4;1;3;1;1;50
202000047626;4;3;2;1;1;1;1;50
202000047627;3;2;2;2;1;1;1;50
202000047628;3;2;2;1;1;1;1;50
202000047629;4;2;2;1;3;1;1;80
202000047630;3;2;2;1;1;1;3;70
202000047631;4;2;2;1;1;1;1;50
202000047632;1;1;2;1;3;2;1;90
202000047633;3;2;2;1;3;1;3;80
202000047634;1;3;6;1;1;2;1;110
202000047635;3;2;2;1;1;1;3;
202000047636;4;2;2;1;1;1;1;50
202000047637;2;2;2;2;3;1;1;80
202000047638;3;2;2;1;1;1;1;
202000047639;3;2;6;1;1;1;1;50
202000047640;3;3;4;1;2;1;1;
202000047641;4;2;2;1;1;1;1;50
202000047642;1;3;4;1;1;1;1;130
202000047643;1;1;1;2;3;1;3;50
202000047644;3;2;2;1;1;1;1;80
202000047645;1;3;5;3;1;2;1;110
202000047646;1;3;4;1;1;1;2;130
202000047647;4;2;2;1;1;1;1;50
202000047648;3;2;2;1;1;1;1;
202000047649;1;3;6;1;1;2;1;90
202000047650;4;1;1;1;1;1;1;50
202000047651;1;3;6;1;1;3;1;90
202000047652;4;1;1;1;1;1;1;50
202000047653;7;2;4;1;1;2;1;50
202000047654;4;2;2;1;1;2;1;50
202000047655;2;3;4;1;1;1;2;
202000047656;7;2;4;1;1;1;5;50
202000047657;3;2;2;1;1;1;1;80
202000047658;9;;2;3;2;1;1;
202000047659;7;2;2;1;1;1;1;50
202000047660;2;;2;1;1;9;1;90
202000047661;7;2;3;1;1;1;1;30
202000047662;3;3;4;1;1;1;1;90
202000047663;5;2;2;1;3;1;1;30
202000047664;2;3;6;1;1;2;1;110
202000047665;3;2;2;1;1;1;1;
202000047666;7;2;2;1;3;1;1;70
202000047667;1;3;4;1;2;2;1;70
202000047668;3;2;2;2;1;1;3;80
202000047669;1;3;6;1;1;2;1;90
202000047670;3;2;2;3;3;9;1;50
202000047671;1;3;8;1;1;2;1;90
202000047672;1;3;6;1;2;2;1;90
202000047673;3;1;1;1;1;1;1;90
202000047674;4;2;2;1;1;1;1;50
202000047675;1;3;6;1;1;2;1;90
202000047676;4;1;2;1;1;2;1;30
202000047677;1;3;10;1;1;2;1;70
202000047678;4;1;1;1;1;2;1;50
202000047679;1;;6;1;1;2;1;110
202000047680;4;2;2;2;1;1;1;50
202000047681;3;2;2;2;3;1;1;50
202000047682;3;3;2;1;1;1;1;50
202000047683;4;2;2;4;1;1;1;50
202000047684;3;2;2;1;2;1;3;80
202000047685;3;;2;1;1;1;1;80
202000047686;3;2;2;1;2;1;4;
202000047687;3;2;2;1;1;1;1;90
202000047688;4;2;2;1;1;1;1;50
202000047689;1;3;3;2;1;1;1;70
202000047690;4;2;2;2;1;2;1;50
202000047691;4;2;2;2;1;1;1;30
202000047692;3;1;2;1;1;1;1;90
202000047693;1;3;4;1;1;1;1;90
202000047694;4;2;2;1;1;1;1;50
202000047695;2;3;6;1;1;1;1;90
202000047696;1;3;6;2;1;1;1;110
202000047697;2;3;4;1;1;1;1;110
202000047698;2;1;4;1;1;1;1;90
202000047699;1;;3;1;1;1;1;110
202000047700;1;3;4;1;1;1;1;90
202000047701;1;3;6;1;1;1;1;90
202000047702;1;3;10;1;1;1;1;70
202000047703;1;1;3;1;1;1;1;130
202000047704;3;3;4;1;1;1;1;50
202000047705;4;2;2;2;3;1;1;50
202000047706;2;2;2;1;1;1;1;50
202000047707;4;1;1;1;1;1;1;50
202000047708;4;2;3;1;1;1;1;50
202000047709;4;2;1;1;1;1;1;50
202000047710;4;2;2;1;1;1;5;50
202000047711;2;2;0;1;1;1;1;90
202000047712;1;1;4;1;1;1;1;90
202000047713;2;1;3;1;3;2;1;70
202000047714;4;2;2;1;1;1;1;50
202000047715;4;2;2;1;1;2;1;50
202000047716;4;2;2;1;1;2;1;50
202000047717;3;2;2;1;1;2;1;50
202000047718;4;2;2;1;1;1;3;50
202000047719;4;2;2;1;1;1;1;50
202000047720;3;2;2;2;1;1;1;50
202000047721;4;2;10;1;1;1;5;25
202000047722;4;2;2;2;3;2;8;50
202000047723;4;1;2;1;1;2;1;50
202000047724;4;2;1;1;1;1;1;50
202000047725;4;2;5;1;1;1;1;50
202000047726;4;;2;1;1;1;1;50
202000047727;3;3;4;1;1;1;1;90
202000047728;4;1;2;1;1;1;1;30
202000047729;4;2;2;1;1;1;1;30
202000047730;3;2;2;1;2;1;1;90
202000047731;4;2;1;1;1;1;1;50
202000047732;4;2;2;1;1;1;1;50
202000047733;4;;1;1;1;1;1;50
202000047734;3;2;2;2;1;1;1;50
202000047735;4;1;1;1;1;1;1;50
202000047736;4;2;4;1;1;1;1;50
202000047737;4;;1;1;1;1;1;50
202000047738;7;2;6;1;1;1;1;50
202000047739;4;2;2;1;1;1;1;50
202000047740;3;1;1;1;1;1;1;50
202000047741;3;4;2;2;1;1;1;30
